datatime,id,date,time,sht_t,sht_h,pm1,pm25,pm10,co2,adc,acc_x,acc_y,acc_z,accx_int,accy_int,accz_int,accx_i,accy_i,accz_i,sht_t_ext,sht_h_ext,gps_lat,gps_lon,gps_alt,gps_speed,gps_dir,gps_fix,ai1_2,ai1_3,ai1_4,ERR,aslung_id,lab_id,cPM1,cPM2.5
2019-03-10 00:00:40,00A266660028,2019-03-10,00:00:40,,,31,50,63,411,85,0,0,0,0,0,0,0,0,0,18.6,70.6,25.055079,121.618151,0,0,0,0,544,410,553,0,AL-0124,AS_Lung_O,23.291,25.493000000000002
2019-03-10 00:01:02,00A266660028,2019-03-10,00:01:02,,,31,50,62,404,85,0,0,0,0,0,0,0,0,0,18.7,70.5,25.055079,121.618151,0,0,0,0,535,397,544,0,AL-0124,AS_Lung_O,23.291,25.493000000000002
2019-03-10 00:01:41,00A266660028,2019-03-10,00:01:41,,,30,48,61,411,85,0,0,0,0,0,0,0,0,0,18.7,70.6,25.055079,121.618151,0,0,0,0,543,410,549,0,AL-0124,AS_Lung_O,22.61,24.569000000000003
2019-03-10 00:02:42,00A266660028,2019-03-10,00:02:42,,,37,56,75,414,85,0,0,0,0,0,0,0,0,0,18.6,70.6,25.055079,121.618151,0,0,0,0,543,407,550,0,AL-0124,AS_Lung_O,27.377000000000002,28.265
2019-03-10 00:03:43,00A266660028,2019-03-10,00:03:43,,,32,50,63,391,85,0,0,0,0,0,0,0,0,0,18.6,70.7,25.055079,121.618151,0,0,0,0,542,411,549,0,AL-0124,AS_Lung_O,23.972,25.493000000000002
2019-03-10 00:04:44,00A266660028,2019-03-10,00:04:44,,,32,49,63,418,85,0,0,0,0,0,0,0,0,0,18.6,70.7,25.055079,121.618151,0,0,0,0,543,413,550,0,AL-0124,AS_Lung_O,23.972,25.031000000000002
2019-03-10 00:05:45,00A266660028,2019-03-10,00:05:45,,,30,47,60,421,85,0,0,0,0,0,0,0,0,0,18.6,70.7,25.055079,121.618151,0,0,0,0,547,408,553,0,AL-0124,AS_Lung_O,22.61,24.107000000000003
2019-03-10 00:06:46,00A266660028,2019-03-10,00:06:46,,,30,48,62,417,85,0,0,0,0,0,0,0,0,0,18.6,70.7,25.055079,121.618151,0,0,0,0,543,411,551,0,AL-0124,AS_Lung_O,22.61,24.569000000000003
2019-03-10 00:07:47,00A266660028,2019-03-10,00:07:47,,,29,47,62,407,85,0,0,0,0,0,0,0,0,0,18.6,70.7,25.055079,121.618151,0,0,0,0,546,410,552,0,AL-0124,AS_Lung_O,21.929000000000002,24.107000000000003
2019-03-10 00:08:48,00A266660028,2019-03-10,00:08:48,,,28,48,61,404,85,0,0,0,0,0,0,0,0,0,18.6,70.7,25.055079,121.618151,0,0,0,0,542,413,554,0,AL-0124,AS_Lung_O,21.248,24.569000000000003
2019-03-10 00:09:49,00A266660028,2019-03-10,00:09:49,,,28,43,55,415,85,0,0,0,0,0,0,0,0,0,18.6,70.8,25.055079,121.618151,0,0,0,0,545,410,548,0,AL-0124,AS_Lung_O,21.248,22.259
2019-03-10 00:10:50,00A266660028,2019-03-10,00:10:50,,,30,48,58,381,85,0,0,0,0,0,0,0,0,0,18.6,70.9,25.055079,121.618151,0,0,0,0,541,413,548,0,AL-0124,AS_Lung_O,22.61,24.569000000000003
2019-03-10 00:11:51,00A266660028,2019-03-10,00:11:51,,,30,49,60,431,85,0,0,0,0,0,0,0,0,0,18.6,70.9,25.055079,121.618151,0,0,0,0,542,411,554,0,AL-0124,AS_Lung_O,22.61,25.031000000000002
2019-03-10 00:12:52,00A266660028,2019-03-10,00:12:52,,,26,42,49,418,85,0,0,0,0,0,0,0,0,0,18.5,70.8,25.055079,121.618151,0,0,0,0,542,411,548,0,AL-0124,AS_Lung_O,19.886000000000003,21.797
2019-03-10 00:13:53,00A266660028,2019-03-10,00:13:53,,,30,47,56,419,85,0,0,0,0,0,0,0,0,0,18.5,70.8,25.055079,121.618151,0,0,0,0,542,410,552,0,AL-0124,AS_Lung_O,22.61,24.107000000000003
2019-03-10 00:14:54,00A266660028,2019-03-10,00:14:54,,,30,46,55,400,85,0,0,0,0,0,0,0,0,0,18.5,70.9,25.055079,121.618151,0,0,0,0,543,409,551,0,AL-0124,AS_Lung_O,22.61,23.645000000000003
2019-03-10 00:15:55,00A266660028,2019-03-10,00:15:55,,,28,45,56,405,85,0,0,0,0,0,0,0,0,0,18.5,70.9,25.055079,121.618151,0,0,0,0,547,412,554,0,AL-0124,AS_Lung_O,21.248,23.183000000000003
