mins 0 , noise_error =0.9191919191919192
mins 129 , noise_error =1.0
mins 130 , noise_error =1.0
mins 131 , noise_error =0.956989247311828
mins 132 , noise_error =0.9278350515463918
mins 133 , noise_error =0.9636363636363636
mins 134 , noise_error =0.9541284403669725
mins 135 , noise_error =0.8058252427184466
mins 136 , noise_error =0.8365384615384616
mins 137 , noise_error =0.8240740740740741
mins 138 , noise_error =0.7830188679245282
mins 139 , noise_error =0.6195652173913043
mins 140 , noise_error =0.4545454545454546
mins 141 , noise_error =0.6857142857142857
mins 142 , noise_error =0.6464646464646464
mins 143 , noise_error =0.6593406593406593
mins 144 , noise_error =0.696969696969697
mins 145 , noise_error =0.8333333333333334
mins 146 , noise_error =0.8796296296296297
mins 147 , noise_error =0.8952380952380953
mins 148 , noise_error =0.981651376146789
mins 149 , noise_error =0.9380530973451328
mins 150 , noise_error =0.990990990990991
mins 151 , noise_error =0.9619047619047619
mins 152 , noise_error =0.9439252336448598
mins 153 , noise_error =0.9047619047619048
mins 154 , noise_error =0.9428571428571428
mins 155 , noise_error =0.9541284403669725
mins 156 , noise_error =0.9905660377358491
mins 157 , noise_error =0.9809523809523809
mins 158 , noise_error =0.9439252336448598
mins 159 , noise_error =0.9150943396226415
mins 160 , noise_error =0.98
mins 161 , noise_error =0.963963963963964
mins 162 , noise_error =0.8317757009345794
mins 163 , noise_error =0.9805825242718447
mins 164 , noise_error =0.9900990099009901
mins 165 , noise_error =0.9696969696969697
mins 166 , noise_error =0.9611650485436893
mins 167 , noise_error =0.9238095238095239
mins 168 , noise_error =0.9306930693069306
mins 169 , noise_error =0.956989247311828
mins 170 , noise_error =0.978021978021978
mins 171 , noise_error =0.90625
mins 172 , noise_error =0.9195402298850575
mins 173 , noise_error =0.8651685393258427
mins 174 , noise_error =0.9484536082474226
mins 175 , noise_error =0.75
mins 176 , noise_error =1.0
mins 177 , noise_error =0.9772727272727273
mins 178 , noise_error =0.9655172413793104
mins 179 , noise_error =0.9888888888888889
