"Season","AL_Type","datatime","date","time","sht_t","sht_h","co2","cPM1","cPM2.5"
0,1,"2018-10-23 00:00:46","2018-10-23","00:00:46",25.2,65.8,566,15.811,17.684
0,1,"2018-10-23 00:01:08","2018-10-23","00:01:08",25.2,65.8,538,16.991,17.684
0,1,"2018-10-23 00:01:47","2018-10-23","00:01:47",25.3,65.8,574,16.991,18.564
0,1,"2018-10-23 00:02:48","2018-10-23","00:02:48",25.3,65.7,584,16.991,18.124
0,1,"2018-10-23 00:03:49","2018-10-23","00:03:49",25.3,65.7,555,16.991,19.004
0,1,"2018-10-23 00:04:50","2018-10-23","00:04:50",25.2,65.8,559,16.991,18.124
0,1,"2018-10-23 00:05:51","2018-10-23","00:05:51",25.2,65.8,581,16.401,17.244
0,1,"2018-10-23 00:06:52","2018-10-23","00:06:52",25.2,65.8,533,16.991,18.124
0,1,"2018-10-23 00:07:53","2018-10-23","00:07:53",25.2,65.8,558,17.581,19.444
0,1,"2018-10-23 00:08:54","2018-10-23","00:08:54",25.2,65.8,553,16.991,18.124
0,1,"2018-10-23 00:09:54","2018-10-23","00:09:54",25.2,65.8,580,16.991,18.564
0,1,"2018-10-23 00:10:55","2018-10-23","00:10:55",25.2,65.8,557,17.581,19.004
0,1,"2018-10-23 00:11:56","2018-10-23","00:11:56",25.2,65.8,574,16.991,19.004
0,1,"2018-10-23 00:12:57","2018-10-23","00:12:57",25.2,65.8,570,17.581,19.004
0,1,"2018-10-23 00:13:58","2018-10-23","00:13:58",25.2,65.8,571,18.171,19.884
0,1,"2018-10-23 00:14:59","2018-10-23","00:14:59",25.1,65.8,593,16.401,18.564
0,1,"2018-10-23 00:16:00","2018-10-23","00:16:00",25.2,65.8,551,17.581,18.564
0,1,"2018-10-23 00:17:01","2018-10-23","00:17:01",25.2,65.9,546,16.991,17.684
0,1,"2018-10-23 00:18:01","2018-10-23","00:18:01",25.2,65.9,549,18.171,19.444
