"Season","AL_Type","datatime","date","time","sht_t","sht_h","co2","cPM1","cPM2.5"
1,2,"2019-03-14 00:00:00","2019-03-14","00:00:00",23.2,55.9,427,14.265,15.137
1,2,"2019-03-14 00:00:15","2019-03-14","00:00:15",23.2,56,428,14.265,14.497
1,2,"2019-03-14 00:00:30","2019-03-14","00:00:30",23.2,56,427,13.791,14.817
1,2,"2019-03-14 00:00:45","2019-03-14","00:00:45",23.2,55.9,427,13.317,14.177
1,2,"2019-03-14 00:01:00","2019-03-14","00:01:00",23.3,55.8,427,14.265,14.497
1,2,"2019-03-14 00:01:15","2019-03-14","00:01:15",23.2,55.9,427,14.265,14.497
1,2,"2019-03-14 00:01:30","2019-03-14","00:01:30",23.2,55.9,426,13.791,14.497
1,2,"2019-03-14 00:01:45","2019-03-14","00:01:45",23.1,56,426,13.317,14.177
1,2,"2019-03-14 00:02:00","2019-03-14","00:02:00",23.1,56.1,427,13.791,14.177
1,2,"2019-03-14 00:02:15","2019-03-14","00:02:15",23.1,56,427,14.265,14.497
1,2,"2019-03-14 00:02:30","2019-03-14","00:02:30",23.1,56,426,14.265,14.497
1,2,"2019-03-14 00:02:45","2019-03-14","00:02:45",23.1,55.9,426,14.265,14.497
1,2,"2019-03-14 00:03:00","2019-03-14","00:03:00",23.1,56,426,13.791,14.497
1,2,"2019-03-14 00:03:15","2019-03-14","00:03:15",23.1,56,426,14.265,15.457
1,2,"2019-03-14 00:03:30","2019-03-14","00:03:30",23.2,55.9,425,14.265,15.137
1,2,"2019-03-14 00:03:45","2019-03-14","00:03:45",23.2,55.9,424,14.265,14.817
1,2,"2019-03-14 00:04:00","2019-03-14","00:04:00",23.2,55.9,423,14.265,14.817
1,2,"2019-03-14 00:04:15","2019-03-14","00:04:15",23.2,55.9,422,14.265,15.137
1,2,"2019-03-14 00:04:30","2019-03-14","00:04:30",23.2,55.9,420,14.265,14.497
1,2,"2019-03-14 00:04:45","2019-03-14","00:04:45",23.2,55.9,420,14.265,14.817
1,2,"2019-03-14 00:05:00","2019-03-14","00:05:00",23.2,55.9,421,14.265,14.817
1,2,"2019-03-14 00:05:15","2019-03-14","00:05:15",23.2,55.9,422,14.739,15.137
1,2,"2019-03-14 00:05:30","2019-03-14","00:05:30",23.1,55.9,422,14.265,15.137
1,2,"2019-03-14 00:05:45","2019-03-14","00:05:45",23.1,55.9,422,13.791,14.817
1,2,"2019-03-14 00:06:00","2019-03-14","00:06:00",23.1,56,422,14.265,14.817
1,2,"2019-03-14 00:06:15","2019-03-14","00:06:15",23.1,56,422,13.791,14.177
1,2,"2019-03-14 00:06:30","2019-03-14","00:06:30",23.1,56,422,13.791,14.177
1,2,"2019-03-14 00:06:45","2019-03-14","00:06:45",23,56,422,14.265,14.497
1,2,"2019-03-14 00:07:00","2019-03-14","00:07:00",23,56.1,421,14.265,14.497
1,2,"2019-03-14 00:07:15","2019-03-14","00:07:15",23,56.1,421,13.791,14.177
1,2,"2019-03-14 00:07:30","2019-03-14","00:07:30",23,56,421,14.265,14.497
1,2,"2019-03-14 00:07:45","2019-03-14","00:07:45",23,56,420,14.177,14.177
1,2,"2019-03-14 00:08:00","2019-03-14","00:08:00",23,55.9,420,14.265,14.497
1,2,"2019-03-14 00:08:15","2019-03-14","00:08:15",23,55.9,420,13.791,14.497
1,2,"2019-03-14 00:08:30","2019-03-14","00:08:30",23.1,55.9,420,13.791,14.497
1,2,"2019-03-14 00:08:45","2019-03-14","00:08:45",23.1,55.9,420,13.791,14.497
1,2,"2019-03-14 00:09:00","2019-03-14","00:09:00",23.1,55.9,419,13.317,14.177
1,2,"2019-03-14 00:09:15","2019-03-14","00:09:15",23.1,55.8,419,13.317,14.497
1,2,"2019-03-14 00:09:30","2019-03-14","00:09:30",23.1,56.3,419,13.317,14.177
1,2,"2019-03-14 00:09:45","2019-03-14","00:09:45",23.1,56.3,419,13.317,14.177
1,2,"2019-03-14 00:10:00","2019-03-14","00:10:00",23.2,56.1,419,13.791,14.497
1,2,"2019-03-14 00:10:15","2019-03-14","00:10:15",23.2,55.8,419,13.791,14.817
1,2,"2019-03-14 00:10:30","2019-03-14","00:10:30",23.2,55.8,418,13.791,14.497
1,2,"2019-03-14 00:10:45","2019-03-14","00:10:45",23.2,55.9,419,13.791,14.497
1,2,"2019-03-14 00:11:00","2019-03-14","00:11:00",23.2,55.8,419,14.265,14.817
1,2,"2019-03-14 00:11:15","2019-03-14","00:11:15",23.2,55.8,419,14.265,14.497
