datatime,id,date,time,sht_t,sht_h,pm1,pm25,pm10,co2,adc,acc_x,acc_y,acc_z,accx_int,accy_int,accz_int,accx_i,accy_i,accz_i,sht_t_ext,sht_h_ext,gps_lat,gps_lon,gps_alt,gps_speed,gps_dir,gps_fix,ai1_2,ai1_3,ai1_4,ERR,aslung_id,lab_id,cPM1,cPM2.5
2019/3/7 00:00,0C9A4249DBF3,2019/3/7,00:00:00,23.4,61.5,80,110,23,445,0,-56,2,-33,105,114,141,-59,0,-34,0,0,25.015617,121.467887,0,0,0,0,0,0,0,0,AL-0307,AS_Lung_P,45.14,45.14
2019/3/7 00:00,0C9A4249DBF3,2019/3/7,00:00:15,23.4,61.4,80,115,24,445,0,-60,2,-33,187,177,191,-59,3,-34,0,0,0,0,0,0,0,0,0,0,0,0,AL-0307,AS_Lung_P,45.38,46.745
2019/3/7 00:00,0C9A4249DBF3,2019/3/7,00:00:30,23.4,61.4,80,115,24,444,0,-59,3,-34,280,285,280,-59,0,-36,0,0,0,0,0,0,0,0,0,0,0,0,AL-0307,AS_Lung_P,45.38,46.745
2019/3/7 00:00,0C9A4249DBF3,2019/3/7,00:00:45,23.4,61.4,80,110,23,445,0,-59,0,-36,260,224,256,-59,2,-34,0,0,0,0,0,0,0,0,0,0,0,0,AL-0307,AS_Lung_P,45.14,45.14
2019/3/7 00:01,0C9A4249DBF3,2019/3/7,00:01:00,23.4,61.5,80,115,23,445,0,-59,2,-34,303,263,289,-58,3,-31,0,0,0,0,0,0,0,0,0,0,0,0,AL-0307,AS_Lung_P,45.38,46.745
2019/3/7 00:01,0C9A4249DBF3,2019/3/7,00:01:15,23.4,61.4,70,105,22,445,0,-58,3,-31,30,31,38,-56,6,-31,0,0,0,0,0,0,0,0,0,0,0,0,AL-0307,AS_Lung_P,40.75,43.535
2019/3/7 00:01,0C9A4249DBF3,2019/3/7,00:01:30,23.4,61.4,75,110,22,445,0,-56,6,-31,259,233,293,-59,1,-36,0,0,0,0,0,0,0,0,0,0,0,0,AL-0307,AS_Lung_P,43.065,45.14
2019/3/7 00:01,0C9A4249DBF3,2019/3/7,00:01:45,23.5,61.4,75,110,23,445,0,-59,1,-36,132,120,165,-57,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,AL-0307,AS_Lung_P,43.065,45.14
2019/3/7 00:02,0C9A4249DBF3,2019/3/7,00:02:00,23.4,61.4,75,105,22,446,0,-57,1,-35,285,283,301,-56,4,-34,0,0,0,0,0,0,0,0,0,0,0,0,AL-0307,AS_Lung_P,43.065,43.535
2019/3/7 00:02,0C9A4249DBF3,2019/3/7,00:02:15,23.4,61.4,75,110,24,446,0,-56,4,-34,278,241,280,-58,1,-34,0,0,0,0,0,0,0,0,0,0,0,0,AL-0307,AS_Lung_P,43.065,45.14
