id,date,time,sht_t,sht_h,pm1,pm25,pm10,co2,adc,acc_x,acc_y,acc_z,accx_int,accy_int,accz_int,accx_i,accy_i,accz_i,sht_t_ext,sht_h_ext,gps_lat,gps_lon,gps_alt,gps_speed,gps_dir,gps_fix,ai1_2,ai1_3,ai1_4,ERR
00A266660002,2019-03-09,00:00:56,-999.0,-1.0,11,17,19,657,100,0,0,0,0,0,0,0,0,0,17.9,70.1,25.028879,121.434917,0,0,0,0,644,498,616,0
00A266660002,2019-03-09,00:01:17,-999.0,-1.0,14,22,24,630,100,0,0,0,0,0,0,0,0,0,17.9,70.0,25.028879,121.434917,0,0,0,0,632,484,602,0
00A266660002,2019-03-09,00:01:57,-999.0,-1.0,11,18,20,625,100,0,0,0,0,0,0,0,0,0,17.9,70.1,25.028879,121.434917,0,0,0,0,638,491,610,0
00A266660002,2019-03-09,00:02:58,-999.0,-1.0,16,22,27,662,100,0,0,0,0,0,0,0,0,0,17.9,70.1,25.028879,121.434917,0,0,0,0,640,493,610,0
00A266660002,2019-03-09,00:03:59,-999.0,-1.0,13,19,21,665,100,0,0,0,0,0,0,0,0,0,17.9,70.1,25.028879,121.434917,0,0,0,0,645,497,611,0
00A266660002,2019-03-09,00:05:00,-999.0,-1.0,14,19,20,662,100,0,0,0,0,0,0,0,0,0,17.9,70.1,25.028879,121.434917,0,0,0,0,643,496,615,0
00A266660002,2019-03-09,00:06:01,-999.0,-1.0,13,18,23,649,100,0,0,0,0,0,0,0,0,0,17.9,70.1,25.028879,121.434917,0,0,0,0,640,497,610,0
00A266660002,2019-03-09,00:07:01,-999.0,-1.0,12,18,19,715,100,0,0,0,0,0,0,0,0,0,17.9,70.1,25.028879,121.434917,0,0,0,0,643,497,615,0
00A266660002,2019-03-09,00:08:02,-999.0,-1.0,22,33,37,648,100,0,0,0,0,0,0,0,0,0,17.9,70.1,25.028879,121.434917,0,0,0,0,641,495,615,0
00A266660002,2019-03-09,00:09:03,-999.0,-1.0,20,31,34,632,100,0,0,0,0,0,0,0,0,0,17.9,70.1,25.028879,121.434917,0,0,0,0,643,497,615,0
00A266660002,2019-03-09,00:10:04,-999.0,-1.0,23,36,45,639,100,0,0,0,0,0,0,0,0,0,17.9,70.1,25.028879,121.434917,0,0,0,0,645,499,615,0
00A266660002,2019-03-09,00:11:05,-999.0,-1.0,20,31,36,644,100,0,0,0,0,0,0,0,0,0,17.9,70.1,25.028879,121.434917,0,0,0,0,644,500,612,0
00A266660002,2019-03-09,00:12:06,-999.0,-1.0,14,23,28,647,100,0,0,0,0,0,0,0,0,0,17.9,70.1,25.028879,121.434917,0,0,0,0,642,500,614,0
00A266660002,2019-03-09,00:13:07,-999.0,-1.0,12,18,23,627,100,0,0,0,0,0,0,0,0,0,17.9,70.1,25.028879,121.434917,0,0,0,0,643,498,617,0
00A266660002,2019-03-09,00:14:08,-999.0,-1.0,12,17,21,633,100,0,0,0,0,0,0,0,0,0,17.9,70.1,25.028879,121.434917,0,0,0,0,644,499,615,0
00A266660002,2019-03-09,00:15:09,-999.0,-1.0,12,17,18,619,100,0,0,0,0,0,0,0,0,0,17.9,70.1,25.028879,121.434917,0,0,0,0,645,499,615,0
00A266660002,2019-03-09,00:16:10,-999.0,-1.0,13,18,19,634,100,0,0,0,0,0,0,0,0,0,17.9,70.1,25.028879,121.434917,0,0,0,0,643,497,615,0
00A266660002,2019-03-09,00:17:10,-999.0,-1.0,10,14,16,649,100,0,0,0,0,0,0,0,0,0,17.9,70.1,25.028879,121.434917,0,0,0,0,643,501,612,0
00A266660002,2019-03-09,00:18:11,-999.0,-1.0,11,14,15,641,100,0,0,0,0,0,0,0,0,0,17.9,70.1,25.028879,121.434917,0,0,0,0,643,496,613,0
00A266660002,2019-03-09,00:19:12,-999.0,-1.0,11,17,19,625,100,0,0,0,0,0,0,0,0,0,17.9,70.1,25.028879,121.434917,0,0,0,0,646,499,611,0
00A266660002,2019-03-09,00:20:13,-999.0,-1.0,12,17,18,637,100,0,0,0,0,0,0,0,0,0,17.9,70.0,25.028879,121.434917,0,0,0,0,645,501,612,0
00A266660002,2019-03-09,00:21:14,-999.0,-1.0,12,17,18,627,100,0,0,0,0,0,0,0,0,0,17.9,70.1,25.028879,121.434917,0,0,0,0,643,497,617,0
00A266660002,2019-03-09,00:22:15,-999.0,-1.0,11,17,18,638,100,0,0,0,0,0,0,0,0,0,17.9,70.0,25.028879,121.434917,0,0,0,0,645,498,616,0
00A266660002,2019-03-09,00:23:16,-999.0,-1.0,12,17,17,650,100,0,0,0,0,0,0,0,0,0,17.9,70.1,25.028879,121.434917,0,0,0,0,644,499,616,0
00A266660002,2019-03-09,00:24:17,-999.0,-1.0,11,16,17,635,100,0,0,0,0,0,0,0,0,0,17.9,70.1,25.028879,121.434917,0,0,0,0,646,501,617,0
00A266660002,2019-03-09,00:25:18,-999.0,-1.0,12,18,21,675,100,0,0,0,0,0,0,0,0,0,17.9,70.0,25.028879,121.434917,0,0,0,0,644,499,616,0
00A266660002,2019-03-09,00:26:18,-999.0,-1.0,11,16,17,634,100,0,0,0,0,0,0,0,0,0,17.9,70.0,25.028879,121.434917,0,0,0,0,645,500,613,0
00A266660002,2019-03-09,00:27:19,-999.0,-1.0,12,18,21,647,100,0,0,0,0,0,0,0,0,0,17.9,70.1,25.028879,121.434917,0,0,0,0,642,500,614,0
00A266660002,2019-03-09,00:28:20,-999.0,-1.0,12,18,18,641,100,0,0,0,0,0,0,0,0,0,17.9,70.0,25.028879,121.434917,0,0,0,0,645,499,614,0
00A266660002,2019-03-09,00:29:21,-999.0,-1.0,12,18,21,641,100,0,0,0,0,0,0,0,0,0,17.9,70.1,25.028879,121.434917,0,0,0,0,646,499,615,0
00A266660002,2019-03-09,00:30:22,-999.0,-1.0,13,18,21,630,100,0,0,0,0,0,0,0,0,0,17.9,70.1,25.028879,121.434917,0,0,0,0,645,501,614,0
00A266660002,2019-03-09,00:31:23,-999.0,-1.0,16,24,26,659,100,0,0,0,0,0,0,0,0,0,17.9,70.1,25.028879,121.434917,0,0,0,0,644,500,616,0
00A266660002,2019-03-09,00:32:24,-999.0,-1.0,15,23,27,666,100,0,0,0,0,0,0,0,0,0,17.9,70.1,25.028879,121.434917,0,0,0,0,642,501,617,0
00A266660002,2019-03-09,00:33:25,-999.0,-1.0,15,22,24,638,100,0,0,0,0,0,0,0,0,0,17.9,70.2,25.028879,121.434917,0,0,0,0,645,501,615,0
00A266660002,2019-03-09,00:34:26,-999.0,-1.0,15,22,26,637,100,0,0,0,0,0,0,0,0,0,17.9,70.2,25.028879,121.434917,0,0,0,0,644,498,616,0
00A266660002,2019-03-09,00:35:00,-999.0,-1.0,14,21,24,632,100,0,0,0,0,0,0,0,0,0,17.9,70.2,25.028879,121.434917,0,0,0,0,643,498,612,0
00A266660002,2019-03-09,00:36:27,-999.0,-1.0,14,19,21,649,100,0,0,0,0,0,0,0,0,0,17.9,70.2,25.028879,121.434917,0,0,0,0,643,498,612,0
00A266660002,2019-03-09,00:37:28,-999.0,-1.0,16,26,29,633,100,0,0,0,0,0,0,0,0,0,17.8,70.3,25.028879,121.434917,0,0,0,0,643,501,612,0
00A266660002,2019-03-09,00:38:29,-999.0,-1.0,14,21,24,638,100,0,0,0,0,0,0,0,0,0,17.9,70.3,25.028879,121.434917,0,0,0,0,643,496,614,0
00A266660002,2019-03-09,00:39:30,-999.0,-1.0,16,25,26,643,100,0,0,0,0,0,0,0,0,0,17.8,70.3,25.028879,121.434917,0,0,0,0,647,499,616,0
00A266660002,2019-03-09,00:40:31,-999.0,-1.0,15,24,26,642,100,0,0,0,0,0,0,0,0,0,17.8,70.4,25.028879,121.434917,0,0,0,0,647,496,616,0
00A266660002,2019-03-09,00:41:32,-999.0,-1.0,18,26,28,642,100,0,0,0,0,0,0,0,0,0,17.8,70.4,25.028879,121.434917,0,0,0,0,645,498,615,0
00A266660002,2019-03-09,00:42:33,-999.0,-1.0,16,25,26,652,100,0,0,0,0,0,0,0,0,0,17.8,70.4,25.028879,121.434917,0,0,0,0,644,499,615,0
00A266660002,2019-03-09,00:43:34,-999.0,-1.0,15,24,27,654,100,0,0,0,0,0,0,0,0,0,17.8,70.4,25.028879,121.434917,0,0,0,0,645,497,612,0
00A266660002,2019-03-09,00:44:35,-999.0,-1.0,15,23,25,639,100,0,0,0,0,0,0,0,0,0,17.8,70.4,25.028879,121.434917,0,0,0,0,646,496,613,0
00A266660002,2019-03-09,00:45:36,-999.0,-1.0,15,24,28,655,100,0,0,0,0,0,0,0,0,0,17.8,70.4,25.028879,121.434917,0,0,0,0,644,501,615,0
00A266660002,2019-03-09,00:46:36,-999.0,-1.0,13,18,22,652,100,0,0,0,0,0,0,0,0,0,17.8,70.4,25.028879,121.434917,0,0,0,0,642,498,616,0
