datatime,id,date,time,sht_t,sht_h,pm1,pm25,pm10,co2,adc,acc_x,acc_y,acc_z,accx_int,accy_int,accz_int,accx_i,accy_i,accz_i,sht_t_ext,sht_h_ext,gps_lat,gps_lon,gps_alt,gps_speed,gps_dir,gps_fix,ai1_2,ai1_3,ai1_4,ERR,aslung_id,cPM1,cPM2.5
2018/10/10 00:00,00A266660044,2018/10/10,00:00:46,25.3,75.1,17,28,30,465,52,-119,-67,198,41,46,55,-118,-67,197,25.3,75.1,25.039288,121.612939,0,0,0,0,416,358,409,0,AL-0139,12.262,12.285
2018/10/10 00:01,00A266660044,2018/10/10,00:01:08,25.4,75,16,28,28,467,52,-119,-66,197,37,54,63,-118,-66,196,25.4,75,25.039288,121.612939,0,0,0,0,413,350,394,0,AL-0139,11.671,12.285
2018/10/10 00:01,00A266660044,2018/10/10,00:01:46,25.3,75,17,26,30,441,51,-119,-67,197,28,58,38,-119,-67,197,25.3,75,25.039288,121.612939,0,0,0,0,413,355,404,0,AL-0139,11.469,11.469
2018/10/10 00:02,00A266660044,2018/10/10,00:02:46,25.3,75.2,16,25,25,463,51,-119,-67,197,26,50,45,-119,-67,198,25.3,75.2,25.039288,121.612939,0,0,0,0,414,357,408,0,AL-0139,11.061,11.061
2018/10/10 00:03,00A266660044,2018/10/10,00:03:46,25.3,75.3,16,30,31,469,52,-119,-67,197,58914,32169,28590,-119,-66,197,25.3,75.3,25.039288,121.612939,0,0,0,0,414,358,407,0,AL-0139,11.671,13.101
2018/10/10 00:04,00A266660044,2018/10/10,00:04:47,25.3,75.3,21,34,34,443,51,-119,-66,198,16,64,38,-119,-66,198,25.3,75.3,25.039288,121.612939,0,0,0,0,415,357,410,0,AL-0139,14.626,14.733
2018/10/10 00:05,00A266660044,2018/10/10,00:05:47,25.3,75.3,17,28,29,458,51,-119,-67,197,23,50,32,-118,-67,197,25.3,75.3,25.039288,121.612939,0,0,0,0,415,357,407,0,AL-0139,12.262,12.285
2018/10/10 00:06,00A266660044,2018/10/10,00:06:47,25.2,75.7,18,29,32,460,51,-119,-66,198,44,46,52,-119,-66,198,25.2,75.7,25.039288,121.612939,0,0,0,0,414,358,407,0,AL-0139,12.693,12.693
2018/10/10 00:07,00A266660044,2018/10/10,00:07:47,25.2,75.5,19,28,29,478,51,-119,-66,197,26,54,42,-119,-66,197,25.2,75.5,25.039288,121.612939,0,0,0,0,416,359,410,0,AL-0139,12.285,12.285
2018/10/10 00:08,00A266660044,2018/10/10,00:08:47,25.3,75.5,18,32,34,457,51,-119,-67,197,48,44,47,-119,-67,198,25.3,75.5,25.039288,121.612939,0,0,0,0,416,358,410,0,AL-0139,12.853,13.917
2018/10/10 00:09,00A266660044,2018/10/10,00:09:47,25.3,75.5,19,30,34,471,51,-119,-67,197,40,45,52,-119,-66,197,25.3,75.5,25.039288,121.612939,0,0,0,0,415,359,408,0,AL-0139,13.101,13.101
2018/10/10 00:10,00A266660044,2018/10/10,00:10:47,25.3,75.6,16,28,30,468,51,-119,-67,197,20,39,35,-119,-66,198,25.3,75.6,25.039288,121.612939,0,0,0,0,415,359,407,0,AL-0139,11.671,12.285
2018/10/10 00:11,00A266660044,2018/10/10,00:11:47,25.3,75.5,19,27,29,471,51,-119,-66,197,30,45,43,-119,-67,198,25.3,75.5,25.039288,121.612939,0,0,0,0,415,358,409,0,AL-0139,11.877,11.877
2018/10/10 00:12,00A266660044,2018/10/10,00:12:47,25.2,75.5,17,29,32,462,51,-118,-66,197,47,32,53,-119,-66,198,25.2,75.5,25.039288,121.612939,0,0,0,0,417,358,411,0,AL-0139,12.262,12.693
2018/10/10 00:13,00A266660044,2018/10/10,00:13:48,25.2,75.6,19,29,32,460,51,-118,-67,197,33,41,46,-119,-66,197,25.2,75.6,25.039288,121.612939,0,0,0,0,417,359,410,0,AL-0139,12.693,12.693
2018/10/10 00:14,00A266660044,2018/10/10,00:14:48,25.2,75.7,19,33,36,461,51,-118,-66,198,37,54,53,-119,-66,197,25.2,75.7,25.039288,121.612939,0,0,0,0,416,358,410,0,AL-0139,13.444,14.325
2018/10/10 00:15,00A266660044,2018/10/10,00:15:48,25.2,75.7,22,36,40,472,51,-119,-67,197,35,45,52,-118,-66,197,25.2,75.7,25.039288,121.612939,0,0,0,0,415,358,411,0,AL-0139,15.217,15.549
2018/10/10 00:16,00A266660044,2018/10/10,00:16:48,25.2,75.8,16,30,32,470,51,-119,-67,198,27,49,52,-118,-66,198,25.2,75.8,25.039288,121.612939,0,0,0,0,416,359,409,0,AL-0139,11.671,13.101
2018/10/10 00:17,00A266660044,2018/10/10,00:17:48,25.3,75.7,19,33,34,468,51,-118,-66,198,31,40,43,-119,-66,197,25.3,75.7,25.039288,121.612939,0,0,0,0,416,358,410,0,AL-0139,13.444,14.325
2018/10/10 00:18,00A266660044,2018/10/10,00:18:48,25.3,75.7,17,31,32,455,51,-119,-66,198,34,32,49,-119,-66,197,25.3,75.7,25.039288,121.612939,0,0,0,0,416,358,409,0,AL-0139,12.262,13.509
2018/10/10 00:19,00A266660044,2018/10/10,00:19:48,25.3,75.7,19,32,38,464,51,-119,-66,197,25,41,44,-118,-67,197,25.3,75.7,25.039288,121.612939,0,0,0,0,417,358,410,0,AL-0139,13.444,13.917
2018/10/10 00:21,00A266660044,2018/10/10,00:21:48,25.3,75.7,21,33,35,472,51,-119,-66,197,40,47,49,-119,-67,198,25.3,75.7,25.039288,121.612939,0,0,0,0,417,356,408,0,AL-0139,14.325,14.325
2018/10/10 00:22,00A266660044,2018/10/10,00:22:49,25.3,75.6,19,31,32,473,51,-119,-66,197,27,31,48,-118,-67,197,25.3,75.6,25.039288,121.612939,0,0,0,0,414,357,409,0,AL-0139,13.444,13.509
2018/10/10 00:23,00A266660044,2018/10/10,00:23:49,25.3,75.6,20,33,36,454,51,-118,-66,197,39,47,47,-119,-67,198,25.3,75.6,25.039288,121.612939,0,0,0,0,415,357,410,0,AL-0139,14.035,14.325
2018/10/10 00:24,00A266660044,2018/10/10,00:24:49,25.2,75.9,19,34,38,477,51,-118,-66,197,49,38,48,-119,-66,197,25.2,75.9,25.039288,121.612939,0,0,0,0,417,357,410,0,AL-0139,13.444,14.733
2018/10/10 00:25,00A266660044,2018/10/10,00:25:49,25.2,75.8,20,30,33,481,51,-119,-66,197,52,46,48,-119,-66,197,25.2,75.8,25.039288,121.612939,0,0,0,0,415,357,410,0,AL-0139,13.101,13.101
