datatime,id,date,time,sht_t,sht_h,pm1,pm25,pm10,co2,adc,acc_x,acc_y,acc_z,accx_int,accy_int,accz_int,accx_i,accy_i,accz_i,sht_t_ext,sht_h_ext,gps_lat,gps_lon,gps_alt,gps_speed,gps_dir,gps_fix,ai1_2,ai1_3,ai1_4,ERR,aslung_id,lab_id,cPM1,cPM2.5
2018/10/24 00:00,0C9A4249DB91,2018/10/24,00:00:00,27.6,72.5,19,25,28,505,0,4,-4,61,56,70,91,0,-4,64,0,0,25.015768,121.469093,0,0,0,0,0,0,0,0,AL-0311,AS_Lung_P,10.591,11.131
2018/10/24 00:00,0C9A4249DB91,2018/10/24,00:00:15,27.6,72.4,19,25,28,505,0,4,-4,62,100,124,144,2,-6,62,0,0,0,0,0,0,0,0,0,0,0,0,AL-0311,AS_Lung_P,10.591,11.131
2018/10/24 00:00,0C9A4249DB91,2018/10/24,00:00:30,27.7,72.3,18,24,27,504,0,2,-6,62,121,137,176,3,-3,62,0,0,0,0,0,0,0,0,0,0,0,0,AL-0311,AS_Lung_P,10.137,10.779
2018/10/24 00:00,0C9A4249DB91,2018/10/24,00:00:45,27.7,72.3,19,24,27,501,0,3,-3,62,148,139,188,3,-4,62,0,0,0,0,0,0,0,0,0,0,0,0,AL-0311,AS_Lung_P,10.591,10.779
2018/10/24 00:01,0C9A4249DB91,2018/10/24,00:01:00,27.7,72.2,19,24,26,498,0,3,-4,62,117,118,164,2,-4,62,0,0,0,0,0,0,0,0,0,0,0,0,AL-0311,AS_Lung_P,10.591,10.779
2018/10/24 00:01,0C9A4249DB91,2018/10/24,00:01:15,27.7,72.1,18,24,26,494,0,2,-4,62,126,143,147,2,-5,63,0,0,0,0,0,0,0,0,0,0,0,0,AL-0311,AS_Lung_P,10.137,10.779
2018/10/24 00:01,0C9A4249DB91,2018/10/24,00:01:30,27.8,72,19,24,26,493,0,2,-5,63,118,157,183,2,-4,62,0,0,0,0,0,0,0,0,0,0,0,0,AL-0311,AS_Lung_P,10.591,10.779
2018/10/24 00:01,0C9A4249DB91,2018/10/24,00:01:45,27.8,72,18,24,25,492,0,2,-4,62,127,134,158,3,-4,62,0,0,0,0,0,0,0,0,0,0,0,0,AL-0311,AS_Lung_P,10.137,10.779
2018/10/24 00:02,0C9A4249DB91,2018/10/24,00:02:00,27.8,71.9,18,24,26,489,0,3,-4,62,143,142,153,2,-4,63,0,0,0,0,0,0,0,0,0,0,0,0,AL-0311,AS_Lung_P,10.137,10.779
2018/10/24 00:02,0C9A4249DB91,2018/10/24,00:02:15,27.8,71.9,17,24,25,487,0,2,-4,63,142,166,209,2,-4,60,0,0,0,0,0,0,0,0,0,0,0,0,AL-0311,AS_Lung_P,9.683,10.779
2018/10/24 00:02,0C9A4249DB91,2018/10/24,00:02:30,27.9,71.8,18,23,24,487,0,2,-4,60,114,164,152,2,-6,62,0,0,0,0,0,0,0,0,0,0,0,0,AL-0311,AS_Lung_P,10.137,10.427
2018/10/24 00:02,0C9A4249DB91,2018/10/24,00:02:45,27.9,71.8,18,23,23,487,0,2,-6,62,103,110,105,3,-4,61,0,0,0,0,0,0,0,0,0,0,0,0,AL-0311,AS_Lung_P,10.137,10.427
2018/10/24 00:03,0C9A4249DB91,2018/10/24,00:03:00,27.9,71.7,19,23,25,487,0,3,-4,61,129,148,147,2,-6,60,0,0,0,0,0,0,0,0,0,0,0,0,AL-0311,AS_Lung_P,10.427,10.427
