datatime,id,date,time,sht_t,sht_h,pm1,pm25,pm10,co2,adc,acc_x,acc_y,acc_z,accx_int,accy_int,accz_int,accx_i,accy_i,accz_i,sht_t_ext,sht_h_ext,gps_lat,gps_lon,gps_alt,gps_speed,gps_dir,gps_fix,ai1_2,ai1_3,ai1_4,ERR,aslung_id,lab_id,cPM1,cPM2.5
2018-10-04 00:00:03,00A266660060,2018-10-04,00:00:03,26.2,54.0,13,16,18,498,91,-2,2,58,46,46,14,-2,2,58,25.8,54.2,25.039288,121.61293899999998,0,0,0,0,487,455,438,0,AL-0154,AS_Lung_O,8.122,8.122
2018-10-04 00:00:24,00A266660060,2018-10-04,00:00:24,26.2,54.0,14,18,18,499,91,-2,2,58,44,53,24,-2,1,58,25.8,54.5,25.039288,121.61293899999998,0,0,0,0,481,446,399,0,AL-0154,AS_Lung_O,8.966,9.056000000000001
2018-10-04 00:01:03,00A266660060,2018-10-04,00:01:03,26.2,53.9,13,19,20,531,91,-1,1,58,39,56,22,-2,1,58,25.8,55.7,25.039288,121.61293899999998,0,0,0,0,485,453,434,0,AL-0154,AS_Lung_O,8.388,9.523000000000001
2018-10-04 00:02:03,00A266660060,2018-10-04,00:02:03,26.3,53.8,12,16,17,532,91,-1,1,58,42,33,32,-1,2,58,25.8,54.3,25.039288,121.61293899999998,0,0,0,0,486,456,438,0,AL-0154,AS_Lung_O,7.81,8.122
2018-10-04 00:03:04,00A266660060,2018-10-04,00:03:04,26.2,53.8,12,18,18,513,91,-2,2,58,35,53,18,-1,1,58,25.8,55.4,25.039288,121.61293899999998,0,0,0,0,485,455,439,0,AL-0154,AS_Lung_O,7.81,9.056000000000001
2018-10-04 00:04:04,00A266660060,2018-10-04,00:04:04,26.2,53.9,13,16,17,549,91,-2,1,58,52,53,14,-2,2,58,25.8,54.8,25.039288,121.61293899999998,0,0,0,0,487,456,439,0,AL-0154,AS_Lung_O,8.122,8.122
2018-10-04 00:05:04,00A266660060,2018-10-04,00:05:04,26.2,53.9,12,15,18,498,91,-1,1,58,51,52,20,-2,1,58,25.7,54.6,25.039288,121.61293899999998,0,0,0,0,488,456,438,0,AL-0154,AS_Lung_O,7.655000000000001,7.655000000000001
2018-10-04 00:06:04,00A266660060,2018-10-04,00:06:04,26.1,54.0,11,15,17,501,91,-1,1,57,44,52,13,-1,1,58,25.7,55.3,25.039288,121.61293899999998,0,0,0,0,488,455,439,0,AL-0154,AS_Lung_O,7.231999999999999,7.655000000000001
2018-10-04 00:07:05,00A266660060,2018-10-04,00:07:05,26.1,54.0,13,16,18,548,91,-1,2,58,61,58,16,-2,2,58,25.7,56.1,25.039288,121.61293899999998,0,0,0,0,487,455,436,0,AL-0154,AS_Lung_O,8.122,8.122
2018-10-04 00:08:05,00A266660060,2018-10-04,00:08:05,26.1,54.0,12,16,19,508,91,-1,2,57,49,54,15,-2,2,58,25.6,55.7,25.039288,121.61293899999998,0,0,0,0,488,458,436,0,AL-0154,AS_Lung_O,7.81,8.122
2018-10-04 00:09:05,00A266660060,2018-10-04,00:09:05,26.1,54.0,13,17,19,535,91,-2,1,58,47,51,10,-1,2,58,25.6,56.3,25.039288,121.61293899999998,0,0,0,0,486,456,438,0,AL-0154,AS_Lung_O,8.388,8.589
2018-10-04 00:10:05,00A266660060,2018-10-04,00:10:05,26.1,54.0,13,16,17,508,91,-1,1,59,45,57,23,-2,2,58,25.6,55.8,25.039288,121.61293899999998,0,0,0,0,488,455,439,0,AL-0154,AS_Lung_O,8.122,8.122
2018-10-04 00:11:05,00A266660060,2018-10-04,00:11:05,26.0,54.1,11,15,16,531,91,-1,2,58,46,47,7,-1,1,59,25.6,55.8,25.039288,121.61293899999998,0,0,0,0,485,454,438,0,AL-0154,AS_Lung_O,7.231999999999999,7.655000000000001
2018-10-04 00:12:06,00A266660060,2018-10-04,00:12:06,26.0,54.0,14,18,20,545,91,-2,2,58,51,57,8,-1,1,58,25.5,57.1,25.039288,121.61293899999998,0,0,0,0,487,457,438,0,AL-0154,AS_Lung_O,8.966,9.056000000000001
2018-10-04 00:13:06,00A266660060,2018-10-04,00:13:06,26.0,54.1,12,16,16,505,91,-1,1,59,50,56,27,-1,1,58,25.5,54.8,25.039288,121.61293899999998,0,0,0,0,487,456,439,0,AL-0154,AS_Lung_O,7.81,8.122
2018-10-04 00:14:06,00A266660060,2018-10-04,00:14:06,26.0,54.1,13,16,17,497,91,-1,2,58,44,59,24,-1,1,58,25.5,54.5,25.039288,121.61293899999998,0,0,0,0,486,455,439,0,AL-0154,AS_Lung_O,8.122,8.122
2018-10-04 00:15:06,00A266660060,2018-10-04,00:15:06,25.9,54.1,12,16,17,495,91,-1,2,58,47,52,19,-2,2,59,25.5,54.2,25.039288,121.61293899999998,0,0,0,0,485,458,439,0,AL-0154,AS_Lung_O,7.81,8.122
2018-10-04 00:16:07,00A266660060,2018-10-04,00:16:07,25.9,54.1,14,19,20,506,91,-2,2,58,10794,36250,29098,-2,2,58,25.5,56.3,25.039288,121.61293899999998,0,0,0,0,485,458,438,0,AL-0154,AS_Lung_O,8.966,9.523000000000001
2018-10-04 00:17:07,00A266660060,2018-10-04,00:17:07,25.9,54.2,12,16,18,516,90,-1,1,58,51,51,18,-2,2,58,25.5,56.9,25.039288,121.61293899999998,0,0,0,0,486,458,439,0,AL-0154,AS_Lung_O,7.81,8.122
2018-10-04 00:18:07,00A266660060,2018-10-04,00:18:07,25.9,54.1,12,16,18,509,91,-2,1,58,39,44,26,-1,1,58,25.4,54.6,25.039288,121.61293899999998,0,0,0,0,487,457,436,0,AL-0154,AS_Lung_O,7.81,8.122
2018-10-04 00:19:07,00A266660060,2018-10-04,00:19:07,25.9,54.2,12,17,18,495,91,-2,2,58,36,46,24,-2,2,58,25.5,55.8,25.039288,121.61293899999998,0,0,0,0,486,458,438,0,AL-0154,AS_Lung_O,7.81,8.589
2018-10-04 00:20:08,00A266660060,2018-10-04,00:20:08,25.9,54.1,11,17,17,500,91,-2,2,58,45,47,26,-1,1,58,25.4,56.4,25.039288,121.61293899999998,0,0,0,0,486,455,437,0,AL-0154,AS_Lung_O,7.231999999999999,8.589
2018-10-04 00:21:08,00A266660060,2018-10-04,00:21:08,25.9,54.1,75,108,113,541,91,-1,2,58,44,47,18,-1,1,58,25.4,56.8,25.039288,121.61293899999998,0,0,0,0,486,457,438,0,AL-0154,AS_Lung_O,44.224,51.086
2018-10-04 00:22:08,00A266660060,2018-10-04,00:22:08,25.8,54.2,126,187,206,540,90,-2,2,58,52,48,20,-2,2,58,25.4,57.4,25.039288,121.61293899999998,0,0,0,0,485,455,437,0,AL-0154,AS_Lung_O,73.70199999999998,87.97900000000001
2018-10-04 00:23:08,00A266660060,2018-10-04,00:23:08,25.8,54.2,96,145,162,689,91,-1,1,58,47,58,34,-2,1,58,25.4,59.0,25.039288,121.61293899999998,0,0,0,0,485,457,437,0,AL-0154,AS_Lung_O,56.362,68.36500000000001
2018-10-04 00:24:09,00A266660060,2018-10-04,00:24:09,25.8,54.2,90,141,164,678,91,-1,2,58,44,46,24,-1,2,58,25.4,59.2,25.039288,121.61293899999998,0,0,0,0,487,455,438,0,AL-0154,AS_Lung_O,52.894,66.49700000000001
2018-10-04 00:25:09,00A266660060,2018-10-04,00:25:09,25.8,54.2,62,97,116,522,91,-2,2,58,52,46,14,-2,2,58,25.3,57.1,25.039288,121.61293899999998,0,0,0,0,485,458,439,0,AL-0154,AS_Lung_O,36.71,45.949
2018-10-04 00:26:09,00A266660060,2018-10-04,00:26:09,25.8,54.2,22,32,38,555,91,-2,1,58,59,46,24,-1,1,58,25.3,57.5,25.039288,121.61293899999998,0,0,0,0,486,454,438,0,AL-0154,AS_Lung_O,13.59,15.594000000000001
2018-10-04 00:27:09,00A266660060,2018-10-04,00:27:09,25.8,54.2,21,28,32,575,90,-1,2,58,42,42,34,-1,2,58,25.3,57.3,25.039288,121.61293899999998,0,0,0,0,486,455,436,0,AL-0154,AS_Lung_O,13.012,13.726
2018-10-04 00:28:10,00A266660060,2018-10-04,00:28:10,25.8,54.3,22,29,32,624,90,-2,2,58,44,53,20,-2,1,58,25.2,59.8,25.039288,121.61293899999998,0,0,0,0,487,454,437,0,AL-0154,AS_Lung_O,13.59,14.193000000000001
2018-10-04 00:29:10,00A266660060,2018-10-04,00:29:10,25.8,54.2,35,44,54,562,90,-2,1,58,46,50,24,-2,1,58,25.3,58.0,25.039288,121.61293899999998,0,0,0,0,486,455,438,0,AL-0154,AS_Lung_O,21.103999999999996,21.198
2018-10-04 00:30:10,00A266660060,2018-10-04,00:30:10,25.7,54.3,17,22,23,533,90,-1,1,59,34,51,30,-1,2,59,25.3,58.0,25.039288,121.61293899999998,0,0,0,0,486,456,438,0,AL-0154,AS_Lung_O,10.7,10.924000000000001
