datatime,id,date,time,sht_t,sht_h,pm1,pm25,pm10,co2,adc,acc_x,acc_y,acc_z,accx_int,accy_int,accz_int,accx_i,accy_i,accz_i,sht_t_ext,sht_h_ext,gps_lat,gps_lon,gps_alt,gps_speed,gps_dir,gps_fix,ai1_2,ai1_3,ai1_4,ERR,aslung_id,cPM1,cPM2.5
2018/10/2 00:00,00A266660049,2018/10/2,00:00:26,25,59.7,32,47,57,585,95,-64,3,9,8,8,45,-64,3,10,25,59.7,25.039288,121.612939,0,0,0,0,521,459,502,0,AL-0143,13.807,15.17
2018/10/2 00:00,00A266660049,2018/10/2,00:00:48,25.1,59.9,33,48,61,589,95,-64,3,9,10,14,47,-64,3,10,25.1,59.9,25.039288,121.612939,0,0,0,0,513,454,491,0,AL-0143,14.201,15.468
2018/10/2 00:01,00A266660049,2018/10/2,00:01:27,25.1,60.1,32,47,58,589,95,-64,3,10,2,4,51,-64,3,9,25.1,60.1,25.039288,121.612939,0,0,0,0,517,458,501,0,AL-0143,13.807,15.17
2018/10/2 00:02,00A266660049,2018/10/2,00:02:28,25,59.5,32,45,55,588,95,-64,3,9,4,6,49,-64,3,10,25,59.5,25.039288,121.612939,0,0,0,0,518,458,503,0,AL-0143,13.807,14.574
2018/10/2 00:04,00A266660049,2018/10/2,00:04:30,25,59.1,31,47,57,570,95,-64,3,9,4,14,46,-64,3,9,25,59.1,25.039288,121.612939,0,0,0,0,520,459,502,0,AL-0143,13.413,15.17
2018/10/2 00:05,00A266660049,2018/10/2,00:05:31,25,59.6,36,53,66,578,95,-64,3,9,6,16,51,-64,3,10,25,59.6,25.039288,121.612939,0,0,0,0,519,460,502,0,AL-0143,15.383,16.958
2018/10/2 00:06,00A266660049,2018/10/2,00:06:32,25,59.7,37,53,69,596,95,-64,3,10,6,10,54,-64,3,10,25,59.7,25.039288,121.612939,0,0,0,0,519,460,501,0,AL-0143,15.777,16.958
2018/10/2 00:07,00A266660049,2018/10/2,00:07:33,25,59.2,31,46,58,581,95,-64,3,9,0,16,55,-64,3,10,25,59.2,25.039288,121.612939,0,0,0,0,518,459,502,0,AL-0143,13.413,14.872
2018/10/2 00:08,00A266660049,2018/10/2,00:08:34,25,59.3,31,45,57,576,95,-64,3,10,4,6,54,-64,3,10,25,59.3,25.039288,121.612939,0,0,0,0,518,459,502,0,AL-0143,13.413,14.574
2018/10/2 00:09,00A266660049,2018/10/2,00:09:35,25,59.4,33,47,56,580,95,-64,3,9,4,8,52,-64,3,9,25,59.4,25.039288,121.612939,0,0,0,0,519,460,502,0,AL-0143,14.201,15.17
2018/10/2 00:10,00A266660049,2018/10/2,00:10:36,25,59.4,32,47,56,568,95,-64,3,9,2,10,48,-64,3,9,25,59.4,25.039288,121.612939,0,0,0,0,519,459,502,0,AL-0143,13.807,15.17
2018/10/2 00:11,00A266660049,2018/10/2,00:11:37,25,59.5,34,50,63,569,95,-64,3,9,0,10,62,-64,3,9,25,59.5,25.039288,121.612939,0,0,0,0,520,458,502,0,AL-0143,14.595,16.064
2018/10/2 00:12,00A266660049,2018/10/2,00:12:38,25,59.9,32,48,59,601,95,-64,3,9,16,4,51,-64,3,10,25,59.9,25.039288,121.612939,0,0,0,0,518,458,501,0,AL-0143,13.807,15.468
2018/10/2 00:13,00A266660049,2018/10/2,00:13:39,25,59.6,33,49,64,590,95,-64,3,9,2,16,49,-64,3,10,25,59.6,25.039288,121.612939,0,0,0,0,519,459,502,0,AL-0143,14.201,15.766
2018/10/2 00:14,00A266660049,2018/10/2,00:14:40,25,59.2,32,48,60,579,95,-64,3,9,6,10,55,-64,3,10,25,59.2,25.039288,121.612939,0,0,0,0,518,459,503,0,AL-0143,13.807,15.468
