mins 2130 , noise_error =1.0
mins 2197 , noise_error =0.7904761904761904
mins 2198 , noise_error =1.0
mins 2199 , noise_error =0.9662921348314607
mins 2200 , noise_error =0.6111111111111112
mins 2201 , noise_error =0.6111111111111112
mins 2202 , noise_error =0.5982142857142857
mins 2203 , noise_error =0.6942148760330579
mins 2204 , noise_error =0.787037037037037
mins 2205 , noise_error =0.954954954954955
mins 2206 , noise_error =0.8536585365853658
mins 2207 , noise_error =0.8828828828828829
mins 2208 , noise_error =0.7636363636363637
mins 2209 , noise_error =0.6491228070175439
mins 2210 , noise_error =0.8811881188118812
mins 2211 , noise_error =0.8252427184466019
mins 2212 , noise_error =0.8440366972477065
mins 2213 , noise_error =0.7798165137614679
mins 2214 , noise_error =0.7798165137614679
mins 2215 , noise_error =0.8217821782178218
mins 2216 , noise_error =0.7102803738317758
mins 2217 , noise_error =0.7787610619469026
mins 2218 , noise_error =0.8611111111111112
mins 2219 , noise_error =1.0
mins 2220 , noise_error =1.0
mins 2221 , noise_error =1.0
mins 2222 , noise_error =1.0
mins 2223 , noise_error =1.0
mins 2224 , noise_error =0.990909090909091
mins 2225 , noise_error =1.0
mins 2226 , noise_error =1.0
mins 2227 , noise_error =1.0
mins 2228 , noise_error =0.975
mins 2229 , noise_error =1.0
mins 2230 , noise_error =0.9349593495934959
mins 2231 , noise_error =0.9147286821705426
mins 2232 , noise_error =0.6692307692307693
mins 2233 , noise_error =0.8828125
mins 2234 , noise_error =0.9538461538461538
mins 2235 , noise_error =0.96875
mins 2236 , noise_error =0.8984375
mins 2237 , noise_error =0.873015873015873
mins 2238 , noise_error =0.9
mins 2239 , noise_error =0.7461538461538462
mins 2240 , noise_error =0.696969696969697
mins 2241 , noise_error =0.83206106870229
mins 2242 , noise_error =0.6412213740458015
mins 2243 , noise_error =0.664179104477612
mins 2244 , noise_error =0.6842105263157895
mins 2245 , noise_error =0.6962962962962963
mins 2246 , noise_error =0.7404580152671756
mins 2247 , noise_error =0.8897058823529411
mins 2248 , noise_error =0.75
mins 2249 , noise_error =0.7285714285714286
mins 2250 , noise_error =0.583941605839416
mins 2251 , noise_error =0.8409090909090909
mins 2252 , noise_error =0.9530201342281879
mins 2253 , noise_error =0.6901408450704225
mins 2254 , noise_error =0.4887218045112782
mins 2255 , noise_error =0.5571428571428572
mins 2256 , noise_error =0.6083916083916083
mins 2257 , noise_error =0.7361111111111112
mins 2258 , noise_error =0.8791946308724832
mins 2259 , noise_error =0.7516339869281046
mins 2260 , noise_error =0.6267605633802817
mins 2261 , noise_error =0.5486111111111112
mins 2262 , noise_error =0.6959459459459459
mins 2263 , noise_error =0.9463087248322147
mins 2264 , noise_error =0.9333333333333333
mins 2265 , noise_error =0.8979591836734694
mins 2266 , noise_error =0.9006622516556292
mins 2267 , noise_error =0.9361702127659575
mins 2268 , noise_error =0.8129496402877698
mins 2269 , noise_error =0.7676056338028169
mins 2270 , noise_error =0.8322147651006712
mins 2271 , noise_error =0.9194630872483222
mins 2272 , noise_error =0.9597315436241611
mins 2273 , noise_error =0.881578947368421
mins 2274 , noise_error =0.821917808219178
mins 2275 , noise_error =0.7708333333333334
mins 2276 , noise_error =0.7872340425531915
mins 2277 , noise_error =0.7050359712230216
mins 2278 , noise_error =0.6799999999999999
mins 2279 , noise_error =0.8410596026490066
mins 2280 , noise_error =0.7172413793103448
mins 2281 , noise_error =0.5683453237410072
mins 2282 , noise_error =0.7185185185185186
mins 2283 , noise_error =0.6212121212121212
mins 2284 , noise_error =0.5853658536585367
mins 2285 , noise_error =0.33333333333333337
mins 2286 , noise_error =0.6589147286821706
mins 2287 , noise_error =0.7692307692307692
mins 2288 , noise_error =0.7538461538461538
mins 2289 , noise_error =0.6535433070866141
mins 2290 , noise_error =0.784
mins 2291 , noise_error =0.9029850746268657
mins 2292 , noise_error =0.708029197080292
mins 2293 , noise_error =0.5950413223140496
mins 2294 , noise_error =0.7794117647058824
mins 2295 , noise_error =0.7753623188405797
mins 2296 , noise_error =0.823943661971831
mins 2297 , noise_error =0.8444444444444444
mins 2298 , noise_error =0.8283582089552239
mins 2299 , noise_error =0.7045454545454546
mins 2300 , noise_error =0.7608695652173914
mins 2301 , noise_error =0.5555555555555556
mins 2302 , noise_error =0.6444444444444444
mins 2303 , noise_error =0.60431654676259
mins 2304 , noise_error =0.4516129032258065
mins 2305 , noise_error =0.3770491803278688
mins 2306 , noise_error =0.6962962962962963
mins 2307 , noise_error =0.5793650793650793
mins 2308 , noise_error =0.6287878787878788
mins 2309 , noise_error =0.5327868852459017
mins 2310 , noise_error =0.5934959349593496
mins 2311 , noise_error =0.7419354838709677
mins 2312 , noise_error =0.5920000000000001
mins 2313 , noise_error =0.6717557251908397
mins 2314 , noise_error =0.540983606557377
mins 2315 , noise_error =0.6384615384615384
mins 2316 , noise_error =0.5669291338582677
mins 2317 , noise_error =0.4918032786885246
mins 2318 , noise_error =0.624
mins 2319 , noise_error =0.5403225806451613
